codigo;descricao;linha;grupo;subgrupo;unidade;preco;preco_str
3031825;ARAME FARPADO TOURO (1,60mm) 250m;Construção Civil;ARAMES;ARAMES FARPADOS;un;209.96;209,96
3031650;ARAME FARPADO GIR (1,60mm) 500m;Construção Civil;ARAMES;ARAMES FARPADOS;un;388.78;388,78
3031625;ARAME FARPADO GIR (1,60mm) 250m;Construção Civil;ARAMES;ARAMES FARPADOS;un;194.39;194,39
3022002;ARAME GALVANIZADO 20 (0,89MM) RL 1KG;Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;20.07;20,07
3021802;ARAME GALVANIZADO 18 (1,24MM) RL 1KG;Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;18.26;18,26
3021800;ARAME GALVANIZADO 18 (1,24mm);Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;16.6;16,60
3021600;ARAME GALVANIZADO 16 (1,65mm);Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;14.4;14,40
3021400;ARAME GALVANIZADO 14 (2,10mm);Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;13.43;13,43
3021200;ARAME GALVANIZADO 12 (2,76mm);Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;12.21;12,21
3021000;ARAME GALVANIZADO 10 (3,40mm);Construção Civil;ARAMES;ARAMES GALVANIZADOS;kg;12.21;12,21
3011835;ARAME RECOZIDO 18 (1,25mm) RL 35kg;Construção Civil;ARAMES;ARAMES RECOZIDOS;kg;13.02;13,02
3011801;ARAME RECOZIDO TORCIDO 18 (1,25MM) 1kg;Construção Civil;ARAMES;ARAMES RECOZIDOS;kg;15.63;15,63
3011800;ARAME RECOZIDO 18 (1,25mm) RL 1kg;Construção Civil;ARAMES;ARAMES RECOZIDOS;kg;14.97;14,97
2050899;SAPATA TELA 5/16 (8,00MM) 100 X 100;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;SAPATAS;un;31.33;31,33
2050880;SAPATA TELA 5/16 (8,0MM) 80 X 80;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;SAPATAS;un;20.37;20,37
2050860;SAPATA TELA 5/16 (8,0MM) 60 X 60;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;SAPATAS;un;11.75;11,75
2042465;TELA Q196 2,45 x 6m (10x10 - 5,0mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TELAS PARA CONSTRUCAO;un;385.44;385,44
2042463;TELA Q138 2,45 x 6m (10x10 - 4,2mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TELAS PARA CONSTRUCAO;un;272.43;272,43
2042461;TELA Q92 2,45 x 6m (15x15 - 4,2mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TELAS PARA CONSTRUCAO;un;183.87;183,87
2042460;TELA Q61 2,45 x 6m (15x15 - 3,4mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TELAS PARA CONSTRUCAO;un;119.77;119,77
2042033;MALHA POP REFORCADA 2 x 3m (15x15 - 4,2mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;MALHAS POP;un;74.03;74,03
2042032;MALHA POP PESADA 2 x 3m (10x10 - 4,2mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;MALHAS POP;un;109.3;109,30
2042031;MALHA POP MEDIA 2 x 3m (15x15 - 3,4mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;MALHAS POP;un;48.19;48,19
2042030;MALHA POP LEVE 2 x 3m (20x20 - 3,4mm);Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;MALHAS POP;un;34.94;34,94
20310176;COLUNA ARMADA 3/8 (10,0MM) - 7 X 17 - 6M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;117.74;117,74
20310175;COLUNA ARMADA 3/8 (10,0MM) - 7 X 17 - 5M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;100.08;100,08
203101745;COLUNA ARMADA 3/8 (10,0MM) - 7 X 17 - 4,5M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;90.07;90,07
20310174;COLUNA ARMADA 3/8 (10,0MM) - 7 X 17 - 4M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;80.06;80,06
203101735;COLUNA ARMADA 3/8 (10,0MM) - 7 X 17 - 3,5M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;70.05;70,05
20310173;COLUNA ARMADA 3/8 (10,0MM) - 7 X 17 - 3M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;60.05;60,05
20308176;COLUNA ARMADA 5/16 (8,0MM) 7 X 17 - 6M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;90.54;90,54
20308175;COLUNA ARMADA 5/16 (8,0MM) 7 X 17 - 5M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;76.96;76,96
203081745;COLUNA ARMADA 5/16 (8,0MM) 7 X 17 - 4,5M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;69.26;69,26
20308174;COLUNA ARMADA 5/16 (8,0MM) 7 X 17 - 4M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;61.57;61,57
203081735;COLUNA ARMADA 5/16 (8,0MM) 7 X 17 - 3,5M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;53.87;53,87
20308173;COLUNA ARMADA 5/16 (8,0MM) 7 X 17 - 3M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;COLUNAS;un;46.18;46,18
2022707;ESTRIBO CA-60 4,2mm - 7 x 27;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;ESTRIBOS;CT;65.67;65,67
2022207;ESTRIBO CA-60 4,2mm - 7 x 22;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;ESTRIBOS;CT;56.35;56,35
2022010;ESTRIBO CA-60 4,2mm - 10 x 20;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;ESTRIBOS;CT;58.46;58,46
2021707;ESTRIBO CA-60 4,2mm - 7 x 17;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;ESTRIBOS;CT;44.06;44,06
2021515;ESTRIBO CA-60 4,2mm - 15 x 15;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;ESTRIBOS;CT;58.46;58,46
2010665;TRELICA TG-12M (6/5/4,2mm) 12m;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TRELIÇAS;un;99.6;99,60
2010664;TRELICA TG-8L (6/4,2/4,2mm) 12m;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TRELIÇAS;un;66.96;66,96
2010654;TRELICA TG-8L (6/4,2/4,2MM) 6M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TRELIÇAS;un;33.48;33,48
2010643;TRELICA TG-8L SUPERLEVE (6/4,2/3,4mm) 12m;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TRELIÇAS;un;56.94;56,94
2010640;TRELICA TG-8L SUPERLEVE (6/4,2/3,4MM) 6M;Construção Civil;AMPLIADOS PARA CONSTRUÇÃO;TRELIÇAS;un;28.47;28,47
1025001;VERGALHAO CA-60 (5,0mm) BARRA;Construção Civil;VERGALHÕES;VERGALHÃO CA-60;kg;14.67;14,67
1025000;VERGALHAO CA-60 (5,0mm) ROLO;Construção Civil;VERGALHÕES;VERGALHÃO CA-60;kg;7.72;7,72
1024201;VERGALHAO CA-60 (4,2mm) BARRA;Construção Civil;VERGALHÕES;VERGALHÃO CA-60;kg;10.42;10,42
1024200;VERGALHAO CA-60 (4,2mm) ROLO;Construção Civil;VERGALHÕES;VERGALHÃO CA-60;kg;7.72;7,72
1023400;VERGALHAO CA-60 (3,4mm) ROLO;Construção Civil;VERGALHÕES;VERGALHÃO CA-60;kg;8.14;8,14
1012500;VERGALHAO CA-50 1 (25,0mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;282.0;282,00
1012000;VERGALHAO CA-50 3/4 (20,0mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;177.63;177,63
1011600;VERGALHAO CA-50 5/8 (16,0mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;115.43;115,43
1011250;VERGALHAO CA-50 1/2 (12,5mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;69.38;69,38
1011000;VERGALHAO CA-50 3/8 (10,0mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;45.83;45,83
1010800;VERGALHAO CA-50 5/16 (8,0mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;30.65;30,65
1010635;VERGALHAO CA-50 1/4 (6,3mm);Construção Civil;VERGALHÕES;VERGALHÃO CA-50;kg;19.48;19,48
